region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLC31,emp_total_jobs,2024,111825.67814811502,105140.50197478947,118445.39790643161,13304.895931642139
TLC31,emp_total_jobs,2025,115854.07651402049,107337.13491780196,125634.57776453339,18297.44284673143
TLC31,emp_total_jobs,2026,116308.07218903754,103986.45669795628,128298.59756902658,24312.140871070296
TLC31,emp_total_jobs,2027,117433.28176602274,104057.9335100145,129750.93619081269,25693.002680798192
TLC31,emp_total_jobs,2028,117782.8318147483,101716.4506510673,132673.901560009,30957.450908941697
TLC31,emp_total_jobs,2029,118983.50490952718,102636.47054900492,135324.29770054424,32687.827151539313
TLC31,emp_total_jobs,2030,119294.43532114015,100953.58429830255,135164.70188425295,34211.1175859504
TLC31,emp_total_jobs,2031,120560.33061604535,101694.84261450716,138419.75609156146,36724.9134770543
TLC31,emp_total_jobs,2032,120845.78214161845,100009.48808717435,141012.5153943786,41003.02730720425
TLC31,emp_total_jobs,2033,122144.64572620094,98993.07950469032,142403.58126068694,43410.50175599662
TLC31,emp_total_jobs,2034,121400.23778768146,99141.74440188058,144035.9177430745,44894.17334119392
TLC31,emp_total_jobs,2035,122432.15852750218,96860.92371934128,147192.13138768275,50331.20766834146
TLC31,emp_total_jobs,2036,122406.05434106516,94631.54297484201,150759.26750216453,56127.72452732251
TLC31,emp_total_jobs,2037,123412.34910404297,97561.20141322468,150224.1743713715,52662.97295814683
TLC31,emp_total_jobs,2038,123360.56486025998,97787.14206818523,150410.51222809663,52623.3701599114
TLC31,emp_total_jobs,2039,124357.94533932446,95887.5347427102,153873.93885803706,57986.40411532686
TLC31,emp_total_jobs,2040,124255.51990927389,96781.49305487346,153008.03331745238,56226.54026257893
TLC31,emp_total_jobs,2041,125167.8648419638,97518.16151527321,155822.3656728943,58304.204157621076
TLC31,emp_total_jobs,2042,124997.75932576924,97338.14494030761,157905.41595607693,60567.27101576932
TLC31,emp_total_jobs,2043,125851.88324472556,90791.31523655953,158426.5407132369,67635.22547667737
TLC31,emp_total_jobs,2044,125636.37281865899,91817.43593164832,154851.4595578162,63034.023626167895
TLC31,emp_total_jobs,2045,126447.15140529725,90028.03932466159,158700.41633583306,68672.37701117147
TLC31,emp_total_jobs,2046,125215.62393575633,90838.77229693437,159979.14057127116,69140.36827433678
TLC31,emp_total_jobs,2047,124604.20106723775,89213.65202383125,159910.64107552354,70696.98905169229
TLC31,emp_total_jobs,2048,122981.74504430815,88205.32858508984,156991.67484252452,68786.34625743468
TLC31,emp_total_jobs,2049,122367.23564325129,92240.38702721945,156825.2208671869,64584.833839967454
TLC31,emp_total_jobs,2050,123969.6046801954,86729.53545943978,162052.7062424794,75323.17078303963
TLC31,employment_rate_pct,2024,71.30757994856631,68.86955898116612,73.7599652765211,4.890406295354978
TLC31,employment_rate_pct,2025,71.39882291737037,68.18823426278104,74.73799951087506,6.549765248094019
TLC31,employment_rate_pct,2026,71.48006991196334,67.1114087430832,76.01706152671412,8.905652783630913
TLC31,employment_rate_pct,2027,71.55332012718739,66.8609959516232,76.76546567458729,9.904469722964095
TLC31,employment_rate_pct,2028,71.62017291891638,65.8805092978628,76.72799949953244,10.847490201669643
TLC31,employment_rate_pct,2029,71.68190777184925,65.91099104323358,77.43540273483858,11.524411691604996
TLC31,employment_rate_pct,2030,71.73954827374529,64.74620346948606,78.11440201808783,13.368198548601768
TLC31,employment_rate_pct,2031,71.7939132948118,63.86541665383945,78.76365297996033,14.898236326120873
TLC31,employment_rate_pct,2032,71.84565793121473,64.2866875228502,78.9627877954211,14.676100272570892
TLC31,employment_rate_pct,2033,71.89530625988678,63.9070620864561,79.70700255745551,15.79994047099941
TLC31,employment_rate_pct,2034,71.94327754237413,63.81702154360866,80.14634520295276,16.329323659344098
TLC31,employment_rate_pct,2035,71.98990718791372,63.29589598350886,80.83162895656929,17.535732973060426
TLC31,employment_rate_pct,2036,72.0354635238951,62.785614130913565,79.8370559915665,17.051441860652936
TLC31,employment_rate_pct,2037,72.08016121222991,62.77442246436385,82.01192880575043,19.237506341386577
TLC31,employment_rate_pct,2038,72.12417198244746,62.262973414055224,81.47555088768594,19.212577473630716
TLC31,employment_rate_pct,2039,72.16763321817123,62.33255310962809,82.32602379993395,19.993470690305863
TLC31,employment_rate_pct,2040,72.21065482629996,62.87934935833015,82.20546426001695,19.3261149016868
TLC31,employment_rate_pct,2041,72.25332473235264,62.253056729411355,82.71073804146683,20.45768131205547
TLC31,employment_rate_pct,2042,72.2957132767445,61.654055611179345,82.66363870158703,21.009583090407688
TLC31,employment_rate_pct,2043,72.33787673180767,61.612046752653285,83.37531816295089,21.763271410297605
TLC31,employment_rate_pct,2044,72.37986011540792,60.89306526213524,83.08726143461836,22.194196172483117
